id	label	x	y	cluster	weight<Links>	weight<Total link strength>	weight<Occurrences>	score<Avg. pub. year>
1315	vast use	-0.0657	-0.1518	21	56	56	1	2015
1316	versatile way	0.0884	-0.2106	22	61	61	1	2024
1317	vinyl alcohol	-0.0954	-0.7441	23	40	40	1	2022
1318	vinyl imidazolium iodide	-0.0947	-0.744	23	40	40	1	2022
1319	visible light	-1.0748	0.2493	20	39	39	1	2022
1320	visible range	-1.0741	0.2492	20	39	39	1	2022
1321	visible spectroscopy	-0.398	-0.6008	17	51	51	1	2020
1322	vital role	0.3551	0.4268	13	69	69	1	2021
1323	vitis vinifera	-1.0749	0.249	20	39	39	1	2022
1324	voc	-0.1561	0.0505	18	227	294	7	2017.1429
1325	voc decay rate	2.6995	-0.4826	11	52	52	1	2018
1326	vogel tamman fulcher model	-0.5146	-0.3085	15	41	41	1	2016
1327	vogel tamman fulcher model conductivity temperature behavior	-0.569	-0.3932	1	41	41	1	2022
1328	vogel tammann fulcher relation	-0.606	-0.3467	1	62	62	1	2015
1329	volt	-0.3757	0.1945	3	27	27	1	2014
1330	voltage	0.0878	-0.2105	22	61	61	1	2024
1331	voltage decay	-1.4931	-0.0757	14	51	51	1	2022
1332	volume	-0.0648	-0.1495	21	56	56	1	2015
1333	w kg	-0.3828	-0.0608	2	57	57	1	2023
1334	water	-0.3185	0.9389	16	82	82	2	2015.5
1335	water redistribution	-0.4153	1.3582	16	44	44	1	2014
1336	wavelength	0.3252	-0.1215	24	46	46	1	2013
1337	waxd	0.0033	0.8172	9	27	27	1	2014
1338	way	0.616	0.249	10	160	177	3	2021.3333
1339	weight percentage	0.1489	-0.2935	5	53	53	1	2021
1340	weight ratio	-0.335	-0.0777	18	132	142	3	2018.3333
1341	wh kg	-0.383	-0.0602	2	57	57	1	2023
1342	wheat	-0.4141	1.3584	16	44	44	1	2014
1343	whole mobility transport	0.8525	0.0924	10	57	57	1	2021
1344	wide angle x ray diffraction	0.0033	0.8175	9	27	27	1	2014
1345	work	0.0882	-0.0588	1	383	447	9	2019.5556
1346	world population	-0.0981	-0.9911	8	45	45	1	2020
1347	x ray diffraction	-0.3692	-0.142	3	245	343	8	2018.625
1348	x ray diffraction characterization	-0.0452	-0.3737	5	42	42	1	2021
1349	x ray diffraction study	-0.2251	-0.175	2	32	32	1	2010
1350	x ray photoelectron spectrometry	-0.1448	-0.8003	8	36	36	1	2023
1351	x ray powder diffraction analysis	-0.1445	-0.7997	8	36	36	1	2023
1352	xanthan gum	0.3538	0.4249	13	69	69	1	2021
1353	xps spectroscopy	0.6109	0.249	26	51	51	1	2022
1354	xrd	-0.0394	-0.1711	2	399	526	11	2018.1818
1355	xrd data	-0.3134	0.2108	3	38	38	1	2015
1356	xrd result	-0.395	-0.3395	15	46	46	1	2024
1357	yield	0.0472	0.5148	4	36	36	1	2022
1358	zinc oxide	-0.3956	-0.3394	15	46	46	1	2024
1359	zinc oxide nanoparticles	-1.4935	-0.0758	14	51	51	1	2022
1360	zinc oxide semiconductor	-0.3975	-0.6011	17	51	51	1	2020
1361	zno	-0.3963	-0.4829	17	93	97	2	2022
1362	zno nano material	-1.4936	-0.0761	14	51	51	1	2022
1363	zno nanoparticles inclusion	-0.3953	-0.338	15	46	46	1	2024
