id	label	x	y	cluster	weight<Links>	weight<Total link strength>	weight<Occurrences>	score<Avg. pub. year>
1281	manufacturing	-0.1936	-0.1481	1	128	223	16	2013
1282	manufacturing cost	-0.0577	-0.0635	14	26	48	4	2012.75
1283	manufacturing method	-0.3078	-0.0911	10	254	673	49	2011.2041
1284	manufacturing method therefor	-0.4963	0.2111	11	46	100	7	2018
1285	manufacturing method thereof	-0.2101	-0.0818	10	31	33	3	2011.3333
1286	manufacturing process	-0.2232	-0.0966	14	82	199	11	2010.2727
1287	mask	-0.3883	-0.1894	14	27	81	3	2008.3333
1288	mass	-0.1677	0.0949	16	127	339	26	2011.8462
1289	mass production	-0.0944	-0.1013	1	64	129	8	2012.25
1290	material particle	-0.0303	-0.1757	1	22	61	5	2012.8
1291	matrix	-0.0489	-0.2138	1	95	205	16	2011.1875
1292	maximum emission wavelength 1em	-0.2537	-0.3464	29	22	66	3	2017
1293	maximum excitation wavelength 2ex	-0.2536	-0.3466	29	22	66	3	2017
1294	maximum power	-0.0326	-0.2208	1	16	25	3	2014.6667
1295	maximum warpage	-0.3877	-0.4744	29	14	56	4	2014.5
1296	maym	0.5192	0.5886	2	48	259	8	2016
1297	mean	-0.2086	-0.0504	24	137	247	16	2011.875
1298	mean diameter	-0.4553	-0.3044	25	15	44	3	2006.6667
1299	meaning	0.9706	0.0495	7	47	82	6	2014.5
1300	mechanical failure	-0.0767	-1.0698	33	37	148	4	2015.75
1301	mechanical mixture	-0.3206	0.6711	5	23	106	5	2017.4
1302	mechanical strength	-0.8585	-0.6534	41	32	118	6	2008.8333
1303	mechanism	-0.3889	-0.2079	1	27	54	5	2014
1304	medium	-0.2603	-0.0445	1	99	203	13	2014.5385
1305	medium electron density bridge moiety	0.9409	0.0382	35	17	68	4	2020.25
1306	member	-0.0522	0.0892	28	203	518	32	2013.625
1307	membered heteroring	0.4682	0.4092	3	22	66	3	2014.3333
1308	membered ring	0.2315	0.363	3	71	198	8	2016
1309	membrane electrode assembly	0.0946	0.1395	9	9	25	3	2013
1310	membrane electrode assembly obtainable	0.0953	0.1391	9	9	25	3	2013
1311	memory device	-0.0641	-0.1002	1	37	57	3	2015.6667
1312	mercapto	0.8223	0.3208	35	23	88	4	2010.5
1313	meso tio2	0.6011	0.8434	8	7	21	3	2012.6667
1314	mesoporous material	0.6106	0.083	22	42	136	9	2014.8889
1315	mesoporous structure	0.5463	0.0758	22	27	51	4	2010.5
1316	mesoporous titania bead	-0.2929	0.3094	5	17	51	4	2015.25
1317	mesoscopic	-0.076	-1.0706	33	37	148	4	2015.75
1318	mesoscopic optoelectronic device	-0.0761	-1.0702	33	37	148	4	2015.75
1319	metal	-0.1302	0.2106	2	377	1146	62	2012.5484
1320	metal alkoxide	-0.2987	-0.1763	4	33	105	8	2012.375
1321	metal atom	0.3224	0.4976	3	73	164	11	2013.0909
1322	metal atom m	0.1002	0.5359	3	27	107	4	2016
1323	metal circuit layer	-0.2044	-0.2385	24	16	46	3	2008.3333
1324	metal coated transparent conductive substrate	-0.402	-0.5735	4	19	53	3	2015.3333
1325	metal complex	0.2487	0.434	3	75	151	15	2014.9333
1326	metal complex dye	0.3081	0.5459	3	127	641	34	2016.3529
1327	metal complex pigment	0.2799	0.6409	3	23	36	3	2016
1328	metal compound compound	0.519	0.5884	2	48	259	8	2016
1329	metal electrode	-0.09	0.3813	8	49	125	11	2015.3636
1330	metal foil	-0.9303	-0.4197	19	19	57	3	2020.6667
1331	metal free organic sensitizer	1.6188	0.6025	7	12	70	6	2015.6667
1332	metal ion	-0.3789	0.9296	12	118	369	18	2015.1667
1333	metal ion m	0.3785	0.7594	3	24	72	3	2017
1334	metal ligand complex	0.0587	0.74	34	10	26	3	2004.3333
1335	metal nanoparticle	-0.3226	-0.0267	5	28	63	6	2013.1667
1336	metal nitride	-0.3362	0.0132	20	19	43	4	2011.25
1337	metal oxide	-0.2875	-0.1067	17	257	836	60	2011.05
1338	metal oxide dispersion	-0.2783	-0.0801	17	62	205	10	2007.6
1339	metal oxide electrode	-0.2311	0.0336	17	43	78	5	2009.6
1340	metal oxide electrode film	-0.2909	0.0384	17	26	59	3	2009.6667
1341	metal oxide film	-0.2432	0.0322	17	46	96	6	2011.6667
1342	metal oxide fine particle	-0.332	0.0905	17	25	100	4	2006.75
1343	metal oxide layer	-0.3766	0.0453	15	198	577	39	2011.4872
1344	metal oxide nano particle	-0.206	0.0266	28	36	51	4	2011.25
1345	metal oxide nanoparticle	-0.0187	0.1561	24	109	220	14	2012.7857
1346	metal oxide particle	-0.2243	0.0066	17	83	183	14	2011.6429
1347	metal oxide particle group f	-0.2909	0.0385	17	26	59	3	2009.6667
1348	metal oxide particle group g	-0.2909	0.0385	17	26	59	3	2009.6667
1349	metal oxide paste	-0.0378	0.2485	24	16	48	3	2010.3333
1350	metal oxide powder particle	-0.22	-0.3181	17	17	46	3	2006.6667
1351	metal oxide precursor	-0.1788	0.1342	28	21	36	3	2007.6667
1352	metal oxide semiconductor	-0.0873	0.1261	28	65	109	7	2008.4286
1353	metal oxide semiconductor electrode	-0.0654	0.103	6	36	71	5	2009
1354	metal oxide semiconductor nanostructure	-0.1188	0.3177	16	15	55	4	2009
1355	metal oxide structure	-0.2205	-0.3185	17	17	46	3	2006.6667
1356	metal oxide surface	-1.0295	1.3026	12	51	123	5	2016.2
1357	metal oxynitride	-0.3418	0.0079	20	12	36	3	2013
1358	metal portion	-0.6473	-0.1227	20	17	51	3	2008.6667
1359	metal precursor	0.2449	-0.8886	38	47	121	6	2012.5
1360	metal species	0.3547	-1.0984	38	28	84	3	2011.6667
1361	metal substrate	-0.8628	0.1218	32	65	196	13	2012.7692
1362	metallic element	0.1951	0.7805	3	19	57	3	2012.3333
1363	metalloporphyrin	-0.0229	-0.1546	4	24	54	3	2014
1364	meth	-0.2436	-0.088	6	79	153	8	2012
1365	method comprising	0.0265	-0.1354	5	40	57	4	2014.25
1366	method therefor	-0.0936	0.2522	8	51	90	8	2016.375
1367	methoxy	0.3984	-0.181	7	21	51	5	2014.8
1368	methoxypropionitrile	0.3413	-0.1035	9	21	52	4	2010.75
1369	methyl ammonium	1.1782	0.5004	22	28	139	5	2019.2
1370	methylimidazolium iodide	0.2342	-0.2147	31	32	96	3	2017
1371	methylphenylamine	0.4672	-0.1931	7	9	27	3	2016.3333
1372	mfm	1.2368	0.1763	21	27	77	3	2011.3333
1373	microchannel	-1.1707	-0.3348	36	25	72	3	2015.6667
1374	microfiber	-0.6715	0.0318	27	18	50	3	2014.3333
1375	micrometer dimension	-1.1713	-0.3346	36	25	72	3	2015.6667
1376	micron	-0.0297	-0.1864	1	13	52	4	2012
1377	microstructured crystalline device	-1.1712	-0.3348	36	25	72	3	2015.6667
1378	middle molecular substance	0.3832	-0.0748	9	15	75	5	2009.6
1379	miller	-0.0377	0.2487	24	16	48	3	2010.3333
1380	minimum potential	-0.9643	-0.7434	41	24	96	4	2008.25
1381	minute	-0.2267	-0.0657	11	55	98	8	2011.625
1382	mirror reflection	0.4094	-0.4319	40	12	84	7	2012.4286
1383	mirror reflection characteristic	0.4095	-0.4318	40	12	84	7	2012.4286
1384	mixed cation perovskite solid state solar cell	1.1775	0.5002	22	28	139	5	2019.2
1385	mixed layer	0.0474	0.4098	28	15	43	3	2008
1386	mixed solution	-0.1708	0.0235	4	87	194	12	2012.75
1387	mixture	0.8006	-0.2276	13	296	1721	106	2016.3962
1388	mixture layer	0.1404	-0.4677	6	17	51	3	2010
1389	ml1l2x	0.5999	0.3555	2	25	71	3	2012
1390	mobile electronic device	-0.4447	-0.2276	1	25	39	3	2016.3333
1391	modified surface	0.6497	-0.5102	37	30	174	6	2012.6667
1392	modular method	-1.0285	1.1669	12	31	93	3	2017
1393	module	-0.2615	-0.3541	1	193	446	36	2014.6667
1394	moiety	0.7793	0.1827	7	191	428	23	2015.4348
1395	moisture	-0.5223	-0.1262	19	66	127	10	2012.7
1396	moisture scavenger	-0.6525	-0.2386	19	13	51	4	2014
1397	mol	0.4113	0.4219	2	75	317	11	2013.0909
1398	molar extinction coefficient	0.1303	-0.0549	8	20	33	3	2009.6667
1399	molding	0.0295	-0.4914	6	23	53	3	2012
1400	molecular assembly	-0.1621	0.0531	1	30	50	3	2014
1401	molecular photon	-1.1336	1.4331	12	32	96	3	2018
1402	molecular structure	1.0636	0.1439	21	46	122	7	2010.2857
1403	molecular weight	0.3411	-0.0736	31	112	420	21	2012.9048
1404	molecule	0.1263	0.1598	23	205	517	29	2012.6207
1405	molecule oxide interface	-1.0286	1.1668	12	31	93	3	2017
1406	molten salt monomer	0.425	0.8062	16	21	103	5	2014.8
1407	molten state	0.7499	-0.293	21	12	48	4	2013.75
1408	monitoring device	-0.2747	-0.4808	17	25	75	3	2013
1409	mono bi	0.4682	0.4092	3	22	66	3	2014.3333
1410	monodentate anion	0.5999	0.3555	2	25	71	3	2012
1411	monodentate ligand	0.3609	0.5962	3	90	351	18	2015.6111
1412	monoimide derivative	0.9683	-0.1289	6	17	70	7	2015.1429
1413	monolayer	0.1609	0.1227	6	22	45	4	2012.75
1414	monomer	0.2843	0.3621	2	140	584	26	2012.5
1415	monomer compound	0.6324	0.6706	2	32	244	8	2013.25
1416	monovalent cation	1.1261	0.482	22	42	155	6	2018.3333
1417	morphology	-0.174	0.4702	16	121	304	14	2012.1429
1418	movement	-0.2435	-0.0697	10	34	63	3	2009.3333
1419	multi junction perovskite material device	0.6844	0.1322	22	17	68	4	2019.5
1420	multilayer	-1.0848	1.3104	12	61	189	6	2017.5
1421	multilayer film	-0.9085	1.007	12	51	127	6	2014.5
1422	multilayer structure	-1.1332	1.4339	12	32	96	3	2018
1423	multilayer thin film	-0.0415	0.5234	8	16	60	4	2018.75
1424	multiple dye	0.021	-0.103	1	15	23	3	2011
1425	mum	-0.3515	-0.1652	25	55	98	7	2008.7143
1426	my formula	0.3912	0.7356	3	31	122	5	2017.2
1427	n alkyl	0.5532	0.3075	11	15	43	3	2012.6667
1428	n aryl electron donor	0.959	-0.0247	33	12	36	3	2010.6667
1429	n oxide	0.6201	0.152	8	10	52	6	2013.8333
1430	n type material	0.1026	-0.1669	1	27	43	3	2013
1431	n type semiconductor	1.5834	-0.4103	13	51	973	46	2017.9783
1432	n type semiconductor electrode	0.651	-0.0577	9	15	59	4	2006.75
1433	n type semiconductor layer	-0.1868	-0.2106	4	39	99	6	2017.8333
1434	nano	-0.1229	-0.2335	1	88	158	9	2011.4444
1435	nano size	-0.041	0.5236	8	16	60	4	2018.75
1436	nanocomposite thin film	-0.3208	0.6705	5	23	106	5	2017.4
1437	nanocrystallite	-0.2648	0.8196	16	53	131	4	2011.5
1438	nanometer	-0.0865	-0.0824	1	56	122	7	2012.5714
1439	nanoparticle	0.1427	-0.2844	38	257	825	47	2013
1440	nanoparticle layer	-0.3982	-0.5572	4	36	76	5	2012.4
1441	nanoporous electrode	-0.7572	0.1348	11	17	51	3	2008.6667
1442	nanoporous semiconductor layer	1.2364	0.1765	21	27	77	3	2011.3333
1443	nanoscale architecture	-0.0096	0.0796	5	14	42	3	2012.6667
1444	nanoscale diameter	-0.264	0.1752	9	22	55	3	2012.6667
1445	nanosize titania crystal	-0.7567	0.1345	11	17	51	3	2008.6667
1446	nanostructure	-0.1652	0.0929	5	117	304	24	2012.5417
1447	nanostructured film	0.3552	-1.0987	38	28	84	3	2011.6667
1448	nanostructured metal oxide film	0.3543	-1.0982	38	28	84	3	2011.6667
1449	nanostructured metal species	0.3544	-1.0982	38	28	84	3	2011.6667
1450	nanostructured p n junction solar cell	0.3545	-1.0982	38	28	84	3	2011.6667
1451	nanostructured photoactive film	0.3551	-1.0983	38	28	84	3	2011.6667
1452	nanostructured zno electrode	-0.1132	0.325	16	14	42	3	2009
1453	nanotube	-0.6081	0.3405	15	99	173	14	2011.7143
1454	nanotubes increase carrier mobility	-0.6788	0.2417	15	19	55	3	2013.3333
1455	nanowire	-0.1199	-0.0161	5	72	117	7	2012.7143
1456	naphthalenemonoimide derivative	0.7916	0.2463	7	31	50	3	2015.3333
1457	naphthyl unit	1.4662	0.7964	30	42	160	4	2017
1458	nar2	1.0619	0.2922	7	22	110	5	2020.2
1459	ncs	0.8882	0.1426	21	55	184	13	2011.3846
1460	near infrared light	-0.4019	-0.574	4	19	53	3	2015.3333
1461	near infrared region	0.448	0.255	11	30	59	4	2012.5
1462	necking structure	-0.291	0.0385	17	26	59	3	2009.6667
1463	negative electrode	-0.2714	-0.0467	10	73	139	9	2013
1464	negative ginject	1.4395	0.7813	30	52	482	12	2017.5833
1465	negative polarity conductive substrate	-0.6792	0.2421	15	19	55	3	2013.3333
1466	negative terminal	-0.1507	-0.1944	1	22	50	4	2012.75
1467	new anchoring group	0.6499	-0.5109	37	30	174	6	2012.6667
1468	new compound	0.2769	-0.287	9	10	30	3	2010.3333
1469	new dye	0.2769	-0.287	9	10	30	3	2010.3333
1470	new synthetise	0.6295	0.0721	22	12	36	3	2009.3333
1471	nh2	1.1891	0.417	22	54	166	6	2017.6667
1472	nh4	1.1775	0.5004	22	28	139	5	2019.2
1473	ni layer	-0.0232	-0.3196	14	16	64	4	2016.25
1474	nickel	0.0408	-0.2396	14	58	186	11	2014.5455
1475	niobium	-0.28	-0.2877	4	18	60	4	2017
1476	nitro	0.8088	0.3231	35	40	110	5	2011.6
1477	nitro group	0.5754	0.4881	2	66	193	9	2016.6667
1478	nitrogen	-0.0406	0.1857	3	107	282	18	2014.6111
1479	nitrogen atom	0.5916	0.4459	3	139	513	25	2016.36
1480	nitrogen doped carbon nano tube	-0.1892	-0.018	1	11	32	3	2012.3333
1481	nndi	0.4672	-0.1931	7	9	27	3	2016.3333
1482	no2	1.2368	0.1767	21	27	77	3	2011.3333
1483	non	-0.6715	0.0319	27	18	50	3	2014.3333
1484	non aqueous medium	-2.2901	1.1932	39	19	95	5	2016.8
1485	non aromatic ring	0.4709	0.4785	8	11	43	4	2017.5
1486	non ionic neutral functional group	0.0336	-0.0838	31	15	52	4	2013.25
1487	non linear acene derivative	2.2942	-0.6013	13	8	24	3	2017.3333
1488	non porous layer	-0.8049	-0.1605	27	20	76	4	2017
1489	non radiative energy transfer	-0.0341	-0.1833	4	31	51	3	2012.6667
1490	non transparent portion	-0.8127	-0.0027	26	22	66	3	2019.3333
1491	non volatile liquid compound	0.3075	0.0113	9	13	27	3	2008.3333
1492	nonporous first metal layer	-1.0955	0.2148	32	13	39	3	2014.6667
1493	novel	0.0342	0.0733	6	37	91	7	2013.5714
1494	novel compound	2.564	-0.6759	13	21	377	21	2020.2381
1495	novel dye	0.3784	0.0583	8	51	82	5	2007.6
1496	novel fullerene derivative	2.7081	-0.6898	13	15	60	4	2017.75
1497	novel methin dye	0.2132	0.1773	2	10	30	3	2013
1498	novel method	-0.2649	-0.2039	4	60	95	5	2019.6
1499	novel mixture	1.6858	-0.6041	13	11	55	5	2018.6
1500	novel organic dye	0.5939	-0.0198	8	42	104	9	2012.1111
1501	novel organic semiconducting	2.407	-0.5927	13	29	98	4	2019.5
1502	novel organic semiconducting compound	2.5609	-0.6034	13	28	319	14	2020.9286
1503	novel organic semiconducting polymer	2.5668	-0.6284	13	20	80	4	2020.25
1504	novel quinolinium dye	0.2215	0.1483	2	11	33	3	2015.3333
1505	novel semiconducting mixture	1.1737	-0.4384	13	12	48	4	2017.5
1506	novel semiconductor mixture	2.2618	-0.5752	13	16	48	3	2019.3333
1507	novel zno	-0.2744	0.8447	16	40	117	3	2011.3333
1508	nozzle	-0.241	-0.151	1	57	121	7	2012
1509	number	0.3677	0.2814	22	243	695	36	2015.8611
1510	o zopre	0.5408	0.6884	2	12	36	3	2021.6667
1511	object	-0.3769	-0.5181	18	215	773	52	2012.8077
1512	oe device	2.3162	-0.5991	13	29	68	5	2017.6
1513	ofet	2.4546	-0.5997	13	44	605	28	2020.2857
1514	ofet device	2.2618	-0.5753	13	16	48	3	2019.3333
1515	offset	-0.6793	0.2421	15	19	55	3	2013.3333
1516	oligomer	0.6779	0.2704	35	50	91	5	2010.6
1517	opd	2.3518	-0.6236	13	74	2217	114	2019.4737
1518	opd device	1.8982	-0.5954	13	29	480	30	2019.6
1519	opd devices comprising	2.6397	-0.649	13	21	168	10	2017.6
1520	open circuit voltage	-0.1649	-0.0702	1	93	201	16	2012.6875
1521	open surface	-1.1711	-0.3347	36	25	72	3	2015.6667
1522	opening	-0.3069	-0.1838	1	79	165	12	2012.8333
1523	operation	-0.0881	-0.1949	1	46	67	8	2013.625
1524	operational characteristic	-0.2736	0.8442	16	40	117	3	2011.3333
1525	opposed electrode	0.5849	-0.0707	9	24	85	6	2005.6667
1526	opposite electrode	-0.1451	-0.0445	14	41	81	7	2011.7143
1527	opposite side	-0.7338	-0.1022	27	60	176	10	2015.7
1528	optical absorption	0.1056	-0.3275	1	16	64	4	2014
1529	optical band gap	-0.22	-0.3182	17	17	46	3	2006.6667
1530	optical sensor	-0.5608	-0.8885	18	41	243	13	2016.7692
1531	optional blocker unit	0.5876	0.26	42	10	27	3	2016.3333
1532	optional thiophene group	1.4392	0.7798	30	52	482	12	2017.5833
1533	optoelectronic	0.0863	0.1687	6	12	19	3	2014.6667
1534	optoelectronic device	0.5643	0.2516	7	174	760	55	2014.6
1535	opv	2.2742	-0.6084	13	95	2242	115	2019.5043
1536	or4	0.9322	0.0387	35	19	86	5	2020.6
1537	order	-0.3372	-0.0069	4	206	639	38	2013.8947
1538	ordered nanorods array	-1.1707	-0.3348	36	25	72	3	2015.6667
1539	organic cation	0.487	0.2199	34	38	60	3	2014.3333
1540	organic cations ao	1.1783	0.5001	22	28	139	5	2019.2
1541	organic compound	0.29	0.0412	1	75	133	10	2009.4
1542	organic dye	0.7517	0.2184	7	208	788	53	2013.4528
1543	organic electroluminescent device	0.2058	0.2197	23	49	210	20	2017.45
1544	organic electroluminescent element	0.0368	0.2517	23	29	87	3	2016.6667
1545	organic electrolyte	0.2336	-0.2145	31	32	96	3	2017
1546	organic electronic	0.9502	0.2638	7	30	174	9	2020.7778
1547	organic electronic device	1.3193	-0.5068	13	25	70	6	2017.8333
1548	organic electronics application	1.2453	-0.1246	7	26	72	3	2014
1549	organic field effect transistor	2.0113	-0.4225	13	66	677	31	2019.6774
1550	organic function material	0.4647	-0.4202	25	12	36	3	2011.3333
1551	organic hole conductor	0.4993	0.126	8	28	107	9	2019.4444
1552	organic inorganic hybrid interface	-1.1337	1.4332	12	32	96	3	2018
1553	organic inorganic perovskite structure	1.1778	0.5004	22	28	139	5	2019.2
1554	organic layer	0.0313	0.3954	28	27	55	4	2009
1555	organic light	1.8504	-0.4079	13	95	1565	74	2019.1622
1556	organic material	0.2373	-0.284	25	90	153	11	2012.5455
1557	organic molecule	0.3436	0.1791	8	37	92	7	2015.4286
1558	organic non sulfonate compound	0.3284	0.1424	23	19	93	5	2014.6
1559	organic photo detector	2.4189	-0.5947	13	25	91	4	2020
1560	organic photodetector	2.1696	-0.5422	13	93	2198	113	2019.3097
1561	organic photoelectric conversion element	0.5228	0.5175	2	34	111	6	2020.8333
1562	organic photosensitizer	1.4413	0.781	30	52	482	12	2017.5833
1563	organic photovoltaic	2.0964	-0.5777	13	93	1243	69	2019.7391
1564	organic polymer composition	0.047	0.41	28	15	43	3	2008
1565	organic salt	0.1316	0.0866	9	24	40	3	2015
1566	organic semiconducting compound	2.7097	-0.6546	13	36	1200	54	2019.7222
1567	organic semiconducting polymer	2.4745	-0.6077	13	27	155	7	2020.1429
1568	organic semiconductor	2.3866	-0.5012	13	77	1300	71	2019.3803
1569	organic semiconductor doping process	2.1296	-0.1385	43	17	80	5	2016.2
1570	organic solar cell	0.4275	-0.113	7	103	235	16	2014.375
1571	organic solar cell module	-0.1947	-0.1803	10	25	52	4	2014
1572	organic solid electrolyte	0.2346	-0.2154	31	32	96	3	2017
1573	organic solvent	0.1038	0.1652	2	278	1086	60	2012.4833
1574	organic substance	0.1484	-0.0019	21	36	60	5	2009.6
1575	organic thin film	-0.0066	0.0164	14	39	76	5	2010.4
1576	organic thin film solar cell	0.1623	0.2059	23	47	180	8	2015.375
1577	organometallic complex	0.208	0.7497	3	30	70	4	2012.5
1578	orientation	-0.4707	-0.7532	18	25	59	5	2014.4
1579	oriented effect pigment	0.705	-0.8156	45	5	15	3	2022.3333
1580	orthoester	-2.2901	1.1933	39	19	95	5	2016.8
1581	orthoether	-2.2899	1.193	39	19	95	5	2016.8
1582	osc	2.4107	-0.5934	13	29	114	5	2019.6
1583	outer peripheral	-0.8802	-0.3571	26	16	60	4	2015.25
1584	outer side	-0.236	-0.1451	1	59	81	6	2015.5
1585	outer surface	-0.1344	-0.4315	10	65	225	16	2015.125
1586	output regulation	-0.1887	-0.7751	1	25	99	4	2015.25
1587	output voltage	-0.2241	-0.1813	1	25	50	6	2015
1588	outside	-0.2927	-0.4614	40	48	778	47	2011.1064
1589	overlap	-0.9304	-0.4201	19	19	57	3	2020.6667
1590	overlying second panel ssdsc cell	-0.3335	-0.9163	18	23	67	3	2015
1591	oxadiazole dye	1.4392	0.7813	30	52	482	12	2017.5833
1592	oxadiazole group	1.4662	0.7963	30	42	160	4	2017
1593	oxadiazole isomer	1.425	0.7711	30	45	322	8	2017.875
1594	oxidant	0.5081	-0.6279	40	40	100	6	2019
1595	oxidant coated substrate	0.5258	-0.6854	40	16	76	5	2020.8
1596	oxidation	0.7668	0.3168	35	57	193	10	2010.4
1597	oxidation number	0.8051	-0.5665	29	21	137	7	2014.4286
1598	oxidation polymerization	0.0244	0.3772	28	22	64	3	2011.3333
1599	oxidative polymerizing aniline	0.047	0.4098	28	15	43	3	2008
1600	oxide electrode	-0.053	0.2332	24	28	63	4	2009.25
1601	oxide layer	-0.1963	-0.2271	4	90	191	13	2013.5385
1602	oxide portion	-0.6468	-0.1223	20	17	51	3	2008.6667
1603	oxide semiconductor	-0.1897	0.0006	1	36	78	8	2014.875
1604	oxide semiconductor electrode	-0.0425	0.1312	24	63	137	11	2015.0909
1605	oxide semiconductor fine particle	0.2114	0.1512	2	20	89	8	2014.5
1606	oxide semiconductor layer	-0.5062	-0.0735	26	106	282	17	2013.1765
1607	oxide surface	-1.0286	1.1668	12	31	93	3	2017
1608	oxidised salt	2.1376	-0.1391	43	16	48	3	2015.3333
1609	oxidizer stream	0.3542	-1.0981	38	28	84	3	2011.6667
1610	oxidizing agent	0.0244	0.3772	28	22	64	3	2011.3333
1611	oxygen	0.1741	0.2617	3	119	191	13	2013.2308
1612	oyo	0.5408	0.6884	2	12	36	3	2021.6667
1613	p doped organic semiconductor	2.1297	-0.1384	43	17	80	5	2016.2
1614	p doped organic semiconductor comprising	2.1298	-0.1384	43	17	80	5	2016.2
1615	p doping organic semiconductor	2.13	-0.1386	43	17	80	5	2016.2
1616	p type organic semiconductor	0.9342	-0.3721	13	24	60	5	2016.6
1617	p type semiconductor	2.5968	-0.6432	13	37	896	41	2019.0732
1618	p type semiconductor layer	-0.3232	-0.2562	4	15	45	3	2021.6667
1619	packaging structure	-0.4288	-0.0827	20	20	33	3	2014.6667
1620	pair	-0.68	-0.2254	19	154	418	23	2013.3913
1621	palladium	0.1416	-0.1472	14	44	89	6	2016.3333
1622	panchromatic photosensitizer	0.5998	0.3553	2	25	71	3	2012
1623	panel	-0.298	-0.5762	18	109	224	16	2014.0625
1624	parallel	-0.3219	-0.7524	18	64	154	10	2013.7
1625	parallel trench	-1.1712	-0.3348	36	25	72	3	2015.6667
1626	part	-0.0018	-0.0199	30	401	1554	84	2014.381
1627	part seal	-0.4279	-0.5389	10	14	56	4	2019.75
1628	partial electrode	-0.5546	-0.8381	18	17	51	3	2017
1629	particle	-0.3486	0.0598	27	347	1064	75	2013.4267
1630	particle diameter	-0.1874	-0.0058	17	88	166	9	2013.7778
1631	particle size	-0.1952	-0.2075	17	66	143	8	2011.875
1632	particular lithium ion battery	0.6011	0.8434	8	7	21	3	2012.6667
1633	particular organic electroluminescent device	0.4701	0.1764	23	8	18	3	2017.6667
1634	particular titania nanoporous electrode	-0.7568	0.1346	11	17	51	3	2008.6667
1635	particulate metal oxide	1.0259	-0.5503	37	10	28	3	2010.6667
1636	partition wall	-0.2326	-0.1136	1	44	69	4	2012.25
1637	passage	-0.2036	-0.1198	1	37	74	4	2013.25
1638	passivated metal	-0.0861	-0.227	14	25	84	4	2008
1639	paste	-0.2521	0.263	24	208	604	43	2012.5116
1640	pattern	-0.3688	-0.1479	19	149	436	28	2012.8929
1641	pcpl	-0.3123	0.5651	27	21	59	3	2013.6667
1642	pdlc	-1.4886	0.1531	44	8	22	3	2012.6667
1643	pedot film	0.5263	-0.6859	40	16	76	5	2020.8
1644	pedot layer	0.5259	-0.6855	40	16	76	5	2020.8
1645	peel strength	-0.4131	-0.3035	19	13	46	4	2012.75
1646	pegylated	0.234	-0.2146	31	32	96	3	2017
1647	pegylated imidazolium	0.2336	-0.2151	31	32	96	3	2017
1648	penetrate	-0.7729	-0.1627	27	37	98	5	2015.2
1649	penetration	-0.5968	-0.1852	19	32	140	9	2013.2222
1650	pentagonal ring	0.4976	0.2397	23	9	27	3	2011.6667
1651	peo	0.2438	-0.1112	9	29	60	4	2014.5
1652	percent	-0.219	-0.0975	1	44	87	6	2011
1653	performance	-0.1428	0.0577	1	206	407	29	2014.4828
1654	periodic table	0.4881	0.2383	3	28	57	5	2009.8
1655	peripheral part	-0.93	-0.4196	19	19	57	3	2020.6667
1656	periphery	-0.3099	-0.2336	1	66	138	6	2012.3333
1657	perovskite material	0.9637	0.3412	22	44	223	10	2019.1
1658	perovskite solar cell	0.2133	-0.2006	5	21	52	4	2016
1659	perovskite solar cell unit	-0.9863	0.9455	32	7	19	3	2021.6667
1660	perpetual energy harvesting	-0.1885	-0.7746	1	25	99	4	2015.25
1661	perylene	0.4307	0.1755	42	15	28	4	2015.75
1662	perylene monoimide	0.9689	-0.1287	6	17	70	7	2015.1429
1663	perylene monoimide derivative	0.9689	-0.1287	6	17	70	7	2015.1429
1664	perylenemonoimide	0.7916	0.2464	7	31	50	3	2015.3333
1665	ph control	-0.2744	-0.4813	17	25	75	3	2013
1666	phase separation	-0.0073	-0.0769	1	38	71	5	2011.6
1667	phase transfer catalyst	0.0469	0.4096	28	15	43	3	2008
1668	phenanthroline electronic device	0.1721	-0.1843	14	15	58	4	2016.75
1669	phenyl	0.9022	0.2338	35	116	440	22	2014.1818
1670	phenyl group	0.5866	0.3671	2	50	116	6	2011.8333
1671	phenylene	0.993	0.2977	7	44	179	9	2018.5556
1672	phosphate	0.3382	0.2097	2	46	73	5	2010.6
1673	phosphate group	0.8223	0.3206	35	23	88	4	2010.5
1674	phosphinic acid	0.6498	-0.5109	37	30	174	6	2012.6667
1675	phosphinic acid derivative	0.6489	-0.5108	37	30	174	6	2012.6667
1676	phosphonic acid group	0.5609	0.4285	2	30	73	3	2016.6667
1677	phosphonium	0.4373	0.2464	8	19	42	4	2010.5
1678	phosphonium ion	0.2055	-0.0007	21	9	27	3	2010
1679	phosphorene	-0.041	0.5233	8	16	60	4	2018.75
1680	phosphorescent dopant	0.4921	0.244	23	7	77	11	2019.1818
1681	phosphoric acid	0.4917	0.277	2	50	127	7	2010.7143
1682	phosphoric acid group	0.5707	0.4139	2	44	105	5	2013.4
1683	phosphoric ester	0.8222	0.3209	35	23	88	4	2010.5
1684	photo	-0.3265	0.2624	27	134	428	29	2013.5172
1685	photo absorption layer	-0.5418	0.0139	10	15	34	3	2012
1686	photo electrochemical device	0.5133	0.5425	2	42	198	7	2016.1429
1687	photo electrochromic device	0.6535	0.2884	34	22	188	12	2012.8333
1688	photo electrode	-0.3695	0.0374	11	113	278	20	2012.5
1689	photo sensor	-0.0632	-0.9452	33	46	161	5	2015.2
1690	photoactive electrode	-0.3319	0.0904	17	25	100	4	2006.75
